iter	Passed	Remaining
785	108489	29537
786	108671	29411
787	108845	29283
788	108980	29144
789	109163	29018
790	109335	28888
791	109525	28764
792	109695	28634
793	109859	28502
794	110013	28368
795	110187	28239
796	110316	28098
797	110447	27957
798	110639	27832
799	110785	27696
800	110973	27570
801	111141	27438
802	111321	27310
803	111481	27177
804	111646	27044
805	111806	26911
806	111949	26773
807	112093	26636
808	112263	26504
809	112446	26376
810	112629	26247
811	112748	26104
812	112875	25962
813	113059	25834
814	113199	25695
815	113354	25560
816	113566	25437
817	113739	25306
818	113908	25174
819	114020	25028
820	114189	24896
821	114352	24762
822	114496	24624
823	114654	24489
824	114815	24354
825	114974	24219
826	115120	24082
827	115281	23947
828	115414	23806
829	115571	23671
830	115729	23535
831	115910	23404
832	116044	23264
833	116233	23135
834	116365	22994
835	116507	22855
836	116663	22719
837	116808	22581
838	116959	22444
839	117090	22302
840	117267	22170
841	117427	22035
842	117580	21898
843	117757	21765
844	117883	21623
845	118074	21493
846	118225	21355
847	118351	21214
848	118549	21084
849	118727	20951
850	118861	20811
851	118996	20670
852	119137	20531
853	119273	20391
854	119449	20257
855	119664	20130
856	119841	19996
857	119961	19853
858	120123	19717
859	120311	19585
860	120476	19449
861	120618	19310
862	120778	19173
863	120948	19038
864	121088	18898
865	121269	18764
866	121453	18631
867	121570	18487
868	121709	18347
869	121836	18205
870	122002	18069
871	122170	17933
872	122330	17796
873	122462	17654
874	122643	17520
875	122771	17378
876	122946	17243
877	123111	17106
878	123277	16969
879	123443	16833
880	123567	16690
881	123744	16555
882	123901	16417
883	124041	16276
884	124218	16141
885	124353	16000
886	124483	15858
887	124642	15720
888	124762	15577
889	124926	15440
890	125031	15295
891	125195	15158
892	125377	15022
893	125530	14883
894	125703	14747
895	125886	14611
896	126075	14476
897	126238	14338
898	126360	14196
899	126574	14063
900	126741	13926
901	126901	13787
902	127063	13649
903	127247	13512
904	127433	13376
905	127584	13237
906	127700	13093
907	127852	12954
908	128014	12815
909	128202	12679
910	128318	12536
911	128440	12393
912	128596	12253
913	128759	12115
914	128875	11972
915	129051	11834
916	129216	11695
917	129372	11556
918	129529	11416
919	129694	11277
920	129864	11139
921	129975	10995
922	130150	10857
923	130308	10718
924	130490	10580
925	130663	10441
926	130832	10302
927	130996	10163
928	131119	10021
929	131263	9880
930	131385	9737
931	131505	9594
932	131712	9458
933	131845	9316
934	131992	9175
935	132119	9033
936	132267	8893
937	132416	8752
938	132565	8611
939	132713	8471
940	132878	8331
941	133057	8192
942	133227	8052
943	133373	7911
944	133482	7768
945	133642	7628
946	133752	7485
947	133910	7345
948	134055	7204
949	134173	7061
950	134282	6918
951	134470	6780
952	134644	6640
953	134825	6501
